Bankleitzahl,BIC
21852310,
21852310,
21860418,GENODEF1RHE
21860418,
21860418,
21860418,
21860418,
21860418,
21860418,
21860418,
21860418,
21860418,
21860418,
21890022,GENODEF1DVR
21890022,
21890022,
21890022,
21890022,
21890022,
21890022,
21890022,
21890022,
21890022,
21890022,
21890022,
22130075,HYVEDEMM331
22140028,COBADEFF221
22140028,COBADEFF209
22141028,COBADEFF224
22141028,
22141428,COBADEFF206
22141628,COBADEFF223
22150000,NOLADE21ELH
22151730,NOLADE21WED
22163114,GENODEF1HTE
22163114,
22163114,
22163114,
22163114,
22180000,DRESDEFF221
22181400,DRESDEFF206
22190030,
22190030,GENODEF1ELM
22190030,
22190030,
22190030,
22190030,
22190030,
22190030,
22190030,
22191405,GENODEF1PIN
22191405,
22191405,
22191405,
22191405,
22191405,
22191405,
22191405,
22191405,
22191405,
22191405,
22191405,
22191405,
22200000,MARKDEF1222
22230020,HYVEDEMM370
22230022,HYVEDEMM363
22230023,HYVEDEMM367
22230025,HYVEDEMM369
22240073,COBADEFF222
22250020,NOLADE21WHO
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22250020,
22251580,NOLADE21SHF
22260136,
22260136,
22260136,
22260136,
22260136,
22260136,
22260136,
22260136,
22260136,
22260136,
22260136,GENODEF1RIT
22260136,
22260136,
22260136,
22280000,DRESDEFF201
22290031,GENODEF1VIT
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
22290031,
23000000,MARKDEF1230
23010111,ESSEDE5F230
23010111,ESSEDE5F231
23030000,HYVEDEMM237
23040022,COBADEFF230
23040022,COBADEFF234
23040022,COBADEFF232
23050000,HSHNDEHH230
23050101,NOLADE21SPL
23051030,NOLADE21SHO
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051030,
23051610,NOLADE21STO
23052750,NOLADE21RZB
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23052750,
23061220,GENODEF1LZN
23061220,
23061220,
23061220,
23061220,
23061220,
23061220,
23061220,
23061220,
23062124,GENODEF1BAR
23062124,
23062124,
23062124,
23062807,
23062807,
23062807,
23062807,
23062807,
23062807,
23062807,
23062807,
23062807,GENODEF1MOE
23063129,GENODEF1RLB
23063129,
23063129,
23063129,
23063129,
23064107,GENODEF1BCH
23064107,
23064107,
23064107,
23064107,
23064107,
23064107,
23064107,
23064107,
23064107,
23064107,
23064107,
23070700,DEUTDEDB237
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070700,
23070710,DEUTDEHH222
23080040,DRESDEFF230
23080040,
23089201,DRESDEFFI08
23090142,GENODEF1HLU
23090142,
23090142,
23090142,
23092502,GENODEF1VLB
23092502,
23092620,DAAEDED1020
24000000,MARKDEF1240
24030000,HYVEDEMM318
24040000,COBADEFF240
24050110,NOLADE21LBG
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24050110,
24060300,GENODEF1NBU
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24060300,
24061392,GENODEF1DAB
24070024,DEUTDEDB240
24070024,DEUTDEDB242
24070075,DEUTDE2H240
24070075,DEUTDE2H241
24080000,DRESDEFF240
24090041,
24090041,GENODEF1LUE
24121000,GENODED1RKI
24130000,HYVEDEMM327
24140041,COBADEFF241
24150001,BRLADE21CUX
24151005,NOLADE21STS
24151005,
24151005,
24151005,
24151005,
24151005,
24151116,NOLADE21STK
24151116,
24151116,
24151116,
24151116,
24151116,
24151116,
24151116,
24151116,
24151116,
24151116,
24151235,BRLADE21ROB
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24151235,
24161594,GENODEF1SIT
24161594,
24161594,
24161594,
24161594,
24161594,
24161594,
24161594,
24161594,
24162898,GENODEF1LAS
24162898,
24162898,
24162898,
24180000,DRESDEFF242
24180001,DRESDEFF241
24191015,GENODEF1SDE
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
24191015,
25000000,MARKDEF1250
25010030,PBNKDEFFXXX
25010111,ESSEDE5F250
25010111,ESSEDE5F251
25010424,AARBDE5W250
25010600,DEHYDE2HXXX
25010700,BHYPDEB1HAN
25010900,CKVHDE21XXX
25020200,BHFBDEFF250
25020600,SCFBDE33XXX
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020600,
25020700,HSTBDEH1HAN
25030000,HYVEDEMM210
25040060,COBADEFF076
25040061,COBADEFF077
25040066,COBADEFF250
25040066,COBADEFF133
25040066,COBADEFF253
25040066,COBADEFF134
25040066,COBADEFF137
25040066,COBADEFF136
25040066,COBADEFF135
25040066,COBADEFF138
25040066,COBADEFF261
25040066,COBADEFF139
25040066,COBADEFF132
25040066,
25040066,
25040066,
25040066,
25040066,
25040066,
25050000,NOLADE2HXXX
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050000,
25050055,NOLADE21CSH
25050180,SPKHDE2HXXX
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050180,
25050299,
25055500,NOLADE21LBS
25060000,GENODEFF250
25060000,GENODEFF280
25060180,HALLDE2HXXX
25060701,GENODEF1EK3
25069168,
25069168,
25069168,
25069168,GENODEF1DES
25069168,
25069262,GENODEF1NST
25069262,
25069270,GENODEF1MUA
25069270,
25069370,GENODEF1WBU
25069370,
25069370,
25069370,
25069370,
25069503,GENODEF1BNT
25069503,
25069503,
25069503,
25069503,
25070024,DEUTDEDBHAN
25070024,DEUTDEDB243
25070024,DEUTDEDB250
25070024,DEUTDEDB252
25070024,DEUTDEDB931
25070024,DEUTDEDB932
25070024,DEUTDEDB256
25070024,DEUTDEDB251
25070024,DEUTDEDB933
25070024,DEUTDEDB258
25070066,DEUTDE2H265
25070070,DEUTDE2HXXX
25070070,DEUTDE2H250
25070070,DEUTDE2H283
25070070,DEUTDE2H282
25070070,DEUTDE2H252
25070077,DEUTDE2H256
25070084,DEUTDE2H258
25070084,DEUTDE2H284
25070086,DEUTDE2H251
25080020,DRESDEFF250
25080020,
25080020,
25080020,
25080020,
25080020,
25080020,
25080020,
25080085,DRESDEFFI65
25089220,DRESDEFFI09
25090300,GENODEF1BFS
25090500,GENODEF1S09
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090500,
25090608,DAAEDED1008
25090608,DAAEDED1037
25090900,GENODEF1P09
25120510,BFSWDE33HAN
25120510,
25151270,NOLADE21BAH
25151371,NOLADE21BUF
25152375,NOLADE21WAL
25152375,
25152375,
25152375,
25152375,
25152375,
25152490,NOLADE21WST
25190001,VOHADE2HXXX
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25190001,
25193331,GENODEF1PAT
25193331,
25193331,
25193331,
25193331,
25193331,
25193331,
25193331,
25193331,
25193331,
25250001,NOLADE21PEI
25250001,
25250001,
25250001,
25250001,
25250001,
25250001,
25260010,GENODEF1PEV
25260010,
25260010,
25260010,
25260010,
25260010,
25260010,
25400000,MARKDEF1254
25410111,ESSEDE5F254
25410200,BHWBDE2HXXX
25410300,BHWBDE2HXXX
25430000,HYVEDEMM217
25440047,COBADEFF254
25450001,NOLADE21HMS
25450110,NOLADE21SWB
25450110,
25450110,
25450110,
25450110,
25450110,
25450110,
25451345,NOLADE21PMT
25451450,NOLADE21BOW
25451655,NOLADE21HEO
25462160,GENODEF1HMP
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462160,
25462680,GENODEF1COP
25462680,
25462680,
25462680,
25470024,DEUTDEDB254
25470024,DEUTDEDB255
25470073,DEUTDE2H254
25471024,DEUTDEDB264
25471073,DEUTDE2H264
25480021,DRESDEFF254
25491273,
25491273,
25491273,
25491273,GENODED1AEZ
25491744,GENODED1BMU
25491744,
25541426,COBADEFF275
25551480,NOLADE21SHG
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25551480,
25591413,GENODEF1BCK
25591413,
25591413,
25591413,
25591413,
25591413,
25591413,
25591413,
25591413,
25591413,
25591413,
25591413,
25591413,
25621327,OLBODEH2XXX
25621327,
25621327,
25641302,COBADEFF256
25650106,NOLADE21NIB
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25650106,
25651325,BRLADE21DHZ
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25651325,
25662540,GENODEF1STY
25662540,
25662540,
25662540,
25662540,
25662540,
25662540,
25662540,
25662540,
25662540,
25662540,
25662540,
25663584,GENODEF1HOY
25663584,
25663584,
25663584,
25663584,
25663584,
25663584,
25663584,
25663584,
25663584,
25663584,
25663584,
25690009,
25690009,
25690009,
25690009,
25690009,
25690009,GENODEF1NIN
25690009,
25690009,
25690009,
25690009,
25690009,
25690009,
25691633,GENODEF1SUL
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25691633,
25700000,MARKDEF1257
25730000,HYVEDEMM211
25740061,COBADEFF257
25750001,NOLADE21CEL
25750001,
25750001,
25750001,
25750001,
25750001,
25750001,
25750001,
25750001,
25750001,
25750001,
25750001,
25750001,
25761894,GENODEF1WIK
25761894,
25761894,
25761894,
25761894,
25770024,DEUTDEDB257
25770069,DEUTDE2H257
25780022,DRESDEFF257
25791516,GENODEF1HKB
25791516,
25791516,
25791516,
25791516,
25791516,
25791516,
25791635,GENODEF1HMN
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25791635,
25800000,MARKDEF1258
25840048,COBADEFF249
25841403,COBADEFF244
25841403,COBADEFF328
25841708,COBADEFF239
25850110,NOLADE21UEL
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25850110,
25851335,NOLADE21DAN
25851660,NOLADE21SOL
25851660,
25851660,
25851660,
25851660,
25851660,
25861395,GENODEF1DAN
25861990,GENODEF1CLZ
25861990,
25861990,
25861990,
25861990,
25861990,
25861990,
25862292,GENODEF1EUB
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25862292,
25863489,GENODEF1WOT
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25863489,
25891483,GENODEF1LCH
25891636,
25891636,GENODEF1SOL
25900000,MARKDEF1259
25910111,ESSEDE5F259
25930000,HYVEDEMM214
25940033,COBADEFF259
25950001,NOLADE21HIS
25950130,NOLADE21HIK
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25950130,
25970024,DEUTDEDB259
25970074,DEUTDE2H259
25971024,DEUTDEDB253
25971024,DEUTDEDB261
25971071,DEUTDE2H253
25971071,DEUTDE2H261
25980027,DRESDEFF259
25990011,GENODEF1HIH
25990011,
25990011,
25990011,
25990011,
25990011,
25990011,
25990011,
25990011,
25991528,GENODEF1SLD
25991528,
25991911,GENODEF1SAR
26000000,MARKDEF1260
26010111,ESSEDE5F260
26030000,HYVEDEMM213
26040030,COBADEFF260
26050001,NOLADE21GOE
26050001,
26050001,
26050001,
26050001,
26050001,
26050001,
26051260,NOLADE21DUD
26051260,
26051260,
26051260,
26051450,NOLADE21HMU
26051450,
26051450,
26051450,
26061291,GENODEF1DUD
26061291,
26061291,
26061291,
26061291,
26061291,
26061291,
26061291,
26061291,
26061291,
26061291,
26061291,
26061291,
26061556,GENODEF1ADE
26061556,
26061556,
26062433,GENODEF1DRA
26062433,
26062433,
26062433,
26062433,
26062433,
26062433,
26062433,
26062575,GENODEF1RDO
26062575,
26062575,
26062575,
26062575,
26062575,
26062575,
26070024,DEUTDEDB260
26070024,DEUTDEDB263
26070072,DEUTDE2H260
26070072,DEUTDE2H263
26080024,DRESDEFF260
26090050,
26090050,GENODEF1GOE
26240039,COBADEFF264
26240039,COBADEFF262
26250001,NOLADE21NOM
26250001,
26250001,
26250001,
26250001,
26250001,
26250001,
26250001,
26250001,
26251425,NOLADE21EIN
26251425,
26261396,GENODEF1VDA
26261396,
26261492,GENODEF1EIN
26261492,
26261492,
26261492,
26261492,
26261492,
26261693,GENODEF1HDG
26261693,
26261693,
26261693,
26261693,
26261693,
26271424,DEUTDEDB262
26271471,DEUTDE2H262
26280020,DRESDEFF261
26281420,DRESDEFF262
26340056,COBADEFF263
26341072,COBADEFF278
26350001,NOLADE21OHA
26351015,NOLADE21HZB
26351015,
26351015,
26351015,
26351015,
26351015,
26351015,
26351015,
26351445,NOLADE21SAC
26361299,
26361299,
26361299,
26361299,GENODEF1GOH
26500000,MARKDEF1265
26510111,ESSEDE5F265
26520017,OLBODEH2XXX
26520017,
26520017,
26520017,
26520017,
26520017,
26520017,
26521703,OLBODEH2XXX
26521703,
26521703,
26522319,OLBODEH2XXX
26522319,
26522319,
26522319,
26522319,
26522319,
26522319,
26540070,COBADEFF265
26540070,COBADEFF246
26540070,
26550105,NOLADE22XXX
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26550105,
26551540,NOLADE21BEB
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26551540,
26552286,NOLADE21MEL
26560625,DAAEDED1025
26562490,GENODEF1HTR
26562490,
26562490,
26562490,
26562490,
26562694,GENODEF1WTB
26563960,GENODEF1WHO
26563960,
26563960,
26563960,
26563960,
26563960,
26563960,
26563960,
26565928,GENODEF1HGM
26565928,
26565928,
26565928,
26565928,
26565928,
26565928,
26566939,GENODEF1MRZ
26566939,
26566939,
26566939,
26566939,
26566939,
26567943,GENODEF1NOP
26567943,
26567943,
26567943,
26567943,
26567943,
26567943,
26567943,
26570024,DEUTDEDB265
26570024,DEUTDEDB921
26570024,DEUTDEDB922
26570024,DEUTDEDB923
26570024,DEUTDEDB924
26570024,DEUTDEDB266
26570024,DEUTDEDB925
26570090,DEUTDE3B265
26570090,DEUTDE3B270
26570090,DEUTDE3B269
26570090,DEUTDE3B268
26570090,DEUTDE3B271
26570090,DEUTDE3B266
26570090,DEUTDE3B272
26580070,DRESDEFF265
26580070,
26580070,
26580070,
26580070,
26580070,
26589210,DRESDEFFI10
26590025,
26590025,
26590025,
26590025,
26590025,
26590025,
26590025,
26590025,GENODEF1OSV
26590025,
26600000,MARKDEF1266
26620010,OLBODEH2XXX
26620010,
26620010,
26620010,
26620010,
26621413,OLBODEH2XXX
26621413,
26640049,COBADEFF266
26640049,COBADEFF243
26650001,NOLADE21EMS
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26650001,
26660060,GENODEF1LIG
26660060,
26660060,
26660060,
26660060,
26661380,GENODEF1HLN
26661380,
26661380,
26661380,
26661494,GENODEF1MEP
26661494,
26661494,
26661494,
26661494,
26661494,
26661494,
26661494,
26661494,
26661494,
26661912,
26662932,GENODEF1LEN
26662932,
26691213,GENODEF1HAR
26720028,OLBODEH2XXX
26720028,
26720028,
26720028,
26720028,
26720028,
26740044,COBADEFF267
26750001,NOLADE21NOH
26750001,
26750001,
26750001,
26750001,
26750001,
26750001,
26750001,
26750001,
26750001,
26750001,
26760005,GENODEF1NDH
26770024,DEUTDEDB267
26770024,DEUTDEDB926
26770024,DEUTDEDB927
26770024,DEUTDEDB928
26770095,DEUTDE3B267
26770095,DEUTDE3B274
26770095,DEUTDE3B273
26770095,DEUTDE3B275
26800000,MARKDEF1268
26840032,COBADEFF268
26840032,COBADEFF272
26850001,NOLADE21GSL
26850001,
26850001,
26850001,
26850001,
26850001,
26850001,
26850001,
26850001,
26850001,
26851410,NOLADE21CLZ
26851620,NOLADE21SZG
26870024,DEUTDEDB268
26870024,DEUTDEDB929
26870024,DEUTDEDB934
26870032,DEUTDE2H268
26870032,DEUTDE2H280
26870032,DEUTDE2H285
26880063,DRESDEFF268
26890019,GENODEF1VNH
26890019,
26890019,
26890019,
26890019,
26890019,
26890019,
26891484,GENODEF1OHA
26891484,
26891484,
26891484,
26891484,
26891484,
26891484,
26891484,
26891484,
26891484,
26891484,
26891484,
26891484,
26941053,COBADEFF269
26951311,NOLADE21GFW
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26951311,
26971024,DEUTDEDB269
26971038,DEUTDE2H269
26981062,DRESDEFF269
26989221,DRESDEFFI11
26991066,GENODEF1WOB
26991066,
26991066,
26991066,
26991066,
26991066,
26991066,
26991066,
26991066,
26991066,
26991066,
27000000,MARKDEF1270
27010111,ESSEDE5F270
27010111,ESSEDE5F271
27010111,ESSEDE5F272
27010200,VONEDE33BRA
27020000,VOWADE2BXXX
27020001,AUDFDE21XXX
27020003,SKODDE21XXX
27020004,ECBKDE21XXX
27020800,SEATDE21XXX
27030000,HYVEDEMM212
27032500,BCLSDE21XXX
27040080,COBADEFF270
27040080,COBADEFF271
27040080,COBADEFF273
27040080,COBADEFF252
27040080,COBADEFF274
27040080,COBADEFF276
27040080,COBADEFF277
27062290,GENODEF1BOH
27062290,
27062290,
27062290,
27062290,
27062290,
27070024,DEUTDEDB270
27070024,DEUTDEDB278
27070024,DEUTDEDB271
27070024,DEUTDEDB930
27070024,DEUTDEDB274
27070024,DEUTDEDB272
27070024,DEUTDEDB279
27070024,DEUTDEDB273
27070024,DEUTDEDB275
27070030,DEUTDE2H270
27070031,DEUTDE2H271
27070034,DEUTDE2H274
27070034,DEUTDE2H281
27070034,DEUTDE2H278
27070041,DEUTDE2H279
27070042,DEUTDE2H272
27070043,DEUTDE2H273
27070079,DEUTDE2H275
27072524,DEUTDEDB277
27072537,DEUTDE2H277
27072724,DEUTDEDB276
27072736,DEUTDE2H276
27080060,
27080060,DRESDEFF270
27080060,
27089221,DRESDEFFI12
27090077,GENODEF1BSG
27090618,DAAEDED1018
27090900,GENODEF1P02
27090900,
27090900,
27090900,
27092555,GENODEF1WFV
27092555,
27092555,
27092555,
27092555,
27092555,
27092555,
27092555,
27092555,
27092555,
27131300,GENODEF1RTS
27190082,GENODEF1HMS
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27190082,
27240004,COBADEFF251
27290087,GENODEF1HMV
27290087,
27290087,
27290087,
27290087,
27290087,
27290087,
27290087,
27290087,
27290087,
27290087,
27893215,GENODEF1BHA
27893215,
27893215,
27893359,GENODEF1BLG
27893359,
27893359,
27893359,
27893359,
27893760,GENODEF1SES
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
27893760,
28000000,MARKDEF1280
28010111,ESSEDE5F280
28010111,ESSEDE5F282
28010111,ESSEDE5F281
28020050,OLBODEH2XXX
28020050,
28020050,
28021002,OLBODEH2XXX
28021002,
28021002,
28021301,OLBODEH2XXX
28021301,
28021504,OLBODEH2XXX
28021504,
28021504,
28021504,
28021504,
28021504,
28021504,
28021504,
28021504,
28021504,
28021623,OLBODEH2XXX
28021623,
28021705,OLBODEH2XXX
28021705,
28021705,
28021705,
28021705,
28021906,OLBODEH2XXX
28021906,
28022015,OLBODEH2XXX
28022412,OLBODEH2XXX
28022412,
28022412,
28022412,
28022412,
28022511,OLBODEH2XXX
28022511,
28022511,
28022511,
28022620,OLBODEH2XXX
28022620,
28022822,OLBODEH2XXX
28022822,
28022822,
28022822,
28023224,OLBODEH2XXX
28023224,
28023224,
28023325,OLBODEH2XXX
28023325,
28030300,FORTDEH4XXX
28040046,COBADEFF286
28042865,COBADEFF281
28050100,BRLADE21LZO
28060228,GENODEF1OL2
28060228,
28060228,
28060228,
28061410,GENODEF1BRN
28061410,
28061410,
28061410,
28061410,
28061501,GENODEF1CLP
28061501,
28061679,GENODEF1DAM
28061679,
28061679,
28061822,
28061822,
28061822,
28061822,
28061822,
28061822,GENODEF1EDE
28061822,
28061822,
28062165,GENODEF1RSE
28062165,
28062249,GENODEF1HUD
28062249,
28062249,
28062249,
28062249,
28062560,GENODEF1LON
28062560,
28062740,GENODEF1GBH
28062740,
28062740,
28062913,GENODEF1BSL
28062913,
28063253,GENODEF1WRE
28063253,
28063526,GENODEF1ESO
28063526,
28063526,
28063526,
28063607,GENODEF1BAM
28063607,
28064090,GENODEF1SEI
28064179,GENODEF1VEC
28064179,
28064179,
28064179,
28064179,
28064179,
28064241,GENODEF1NHE
28065061,
28065061,GENODEF1LOG
28065061,
28065108,GENODEF1DIK
28065108,
28065108,
28065286,
28065286,GENODEF1SAN
28065286,
28066103,GENODEF1VIS
28066103,
28066214,GENODEF1WDH
28066214,
28066620,GENODEF1FOY
28066620,
28066620,
28067068,GENODEF1NEO
28067068,
28067170,GENODEF1GSC
28067170,
28067257,GENODEF1LAP
28067257,
28068218,GENODEF1BUT
28068218,
28068218,
28069052,GENODEF1ORF
28069052,
28069052,
28069052,
28069092,GENODEF1HAT
28069092,
28069092,
28069092,
28069109,GENODEF1EMK
28069109,
28069128,GENODEF1GRR
28069128,
28069138,GENODEF1VAG
28069138,
28069293,GENODEF1BBH
28069293,
28069381,GENODEF1WLT
28069381,
28069381,
28069381,
28069706,GENODEF1BOG
28069706,
28069706,
28069706,
28069706,
28069706,
28069755,GENODEF1MLO
28069773,GENODEF1WWM
28069773,
28069878,GENODEF1KBL
28069878,
